,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name
60,"Jan 14, 2020",False,True,False,False,https://www.edgemedianetwork.com/entertainment/movies/reviews//285200,"To celebrate ""Joker"" as the best of the year is akin to telling your friends of all the celebrities you met while walking through Madame Tussauds. It isn't and you didn't.",2660111,,NEGATIVE,Derek Deskins,http://resizing.flixster.com/CuygLggZo3X0JuzlG0_scasQKmU=/128x128/v1.YzszMDk0O2o7MTkzMDU7MjA0ODszMDA7MzAw,derek-deskins,3171,Edge Media Network
61,"Jan 13, 2020",True,False,False,False,https://www.killermoviereviews.com/movie/joker/,an original thought-piece that builds on the dissonance of the past as a way to conjecture about the future.,2659792,5/5,POSITIVE,Andrea Chase,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,andrea-chase,1370,Killer Movie Reviews
62,"Jan 10, 2020",True,False,False,False,https://www.wbaltv.com/article/dcfilmgirl-reviews-dolemite-is-my-name-and-joker/29385061,Joaquin Phoenix gives one of the most memorable performances of the year and of his career in Todd Phillips' Joker.,2659254,4.5/5,POSITIVE,Lauren Veneziani,http://resizing.flixster.com/fnhftTUO9SxEg5Df2pgA-ZaffeQ=/128x128/v1.YzszMTU5O2o7MTkzMDU7MjA0ODszMDA7MzAw,lauren-veneziani,3241,WBAL-TV (Baltimore)
63,"Jan 10, 2020",True,False,False,False,https://idobi.com/review/film-review-joker-julian-lytles-review/,"I've seen or read so many types of Joker stories with so many types of Jokers that I can't possibly be shocked or bothered by what happens in the story, but I can say that everyone involved made a good film",2659192,8/10,POSITIVE,Julian Lytle,http://resizing.flixster.com/R-bD4G2V12rZgxF_ln35tD7ihNU=/128x128/v1.YzszNTY2O2o7MTkzMDU7MjA0ODszMDA7MzAw,julian-lytle,3344,idobi.com
64,"Jan 10, 2020",True,False,False,False,http://jamaica-gleaner.com/article/entertainment/20191007/joker-puts-smile-your-face,"When he finally does put on the colourful suit and painted face, it's akin to watching a horror movie monster emerge.",2659114,Half Price,POSITIVE,Damian Levy,http://resizing.flixster.com/-yPFTv4r34_8nX4A20Q2M5XmU8E=/128x128/v1.YzszOTMzO2o7MTkzMDU7MjA0ODsxMDgwOzEwODA,damian-levy,456,Jamaica Gleaner
65,"Jan 7, 2020",True,False,False,False,https://www.wbai.org/upcoming-program/?id=529,"Fear of the masses - in a movie. And a bold, startling when not mournful expression of simmering low wage police state millennial generation misery.",2658132,,POSITIVE,Prairie Miller,http://resizing.flixster.com/IlhJDPzt4sNCd3UimNvnZXYDRrs=/72x72/v1.YzsyMTA5O2o7MTkzMDU7MjA0ODs3Mjs3Mg,prairie-miller,611,WBAI Radio
66,"Jan 6, 2020",True,False,False,False,https://www.phoenixmag.com/2019/10/04/friday-flicks-october-4-joker-wheres-my-roy-cohn/,"Phoenix overcomes the self-pity inherent in the material; he gives Arthur a sweet soul, and makes it hard not to like him, and to cringe when you see his next humiliation coming. In that sense, Joker is compelling.",2657970,,POSITIVE,M.V. Moorhead,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mv-moorhead,3619,Phoenix Magazine
67,"Dec 27, 2019",True,False,False,False,https://www.toledoblade.com/a-e/movies/2019/09/26/landmark-theaters-bans-costumes-at-screening-of-joker-movie/stories/20190926212,Joker is dark enough that you'll appreciate stepping out of the theater and into the light.,2656687,,POSITIVE,Kirk Baird,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,kirk-baird,2478,Toledo Blade
68,"Dec 20, 2019",True,False,False,False,http://film-forward.com/star-reviews/the-best-of-2019,"A visceral, disturbing, but empathetic celebration of revenge.",2655318,3.5/4,POSITIVE,Kent Turner,http://resizing.flixster.com/XLMfSj4r3l_LiSSYbeSfJmcqetI=/38x51/v1.YzsxNzY5O2o7MTkzMDU7MjA0ODszODs1MQ,kent-turner,1550,Film-Forward.com
69,"Dec 20, 2019",False,True,False,False,https://graffitiwithpunctuation.com/reviews/jokerreviewspoilers,"This film is a Joker cosplay more than Joker. A cipher elevated to saviour by the disenfranchised and angry. It's not only a bad joke, but it's also a sad joke.",2655288,2/4,NEGATIVE,Blake Howard,http://resizing.flixster.com/Let48iIwgrM0JOCfpsxUSfo2ZMk=/38x42/v1.YzsyMzUzO2o7MTkzMDU7MjA0ODszODs0Mg,blake-howard,2581,Graffiti With Punctuation
70,"Dec 16, 2019",True,False,False,False,https://www.youtube.com/playlist?list=PLPOnloxAr1mHGEcPraeuucnmPQ7yR0Afn,"It's twisted, it's funny, it's disturbing, but beautiful.",2654071,5/5,POSITIVE,Steph Cozza,http://resizing.flixster.com/KzuL77PyQpaxR0DmSMpZUGBO9Zo=/128x128/v1.YzszOTI3O2o7MTkzMDU7MjA0ODsxMDAwOzEwMDA,steph-cozza,2954,Aggressive Comix
71,"Dec 11, 2019",True,False,False,False,https://www.laweekly.com/review-joaquin-phoenix-isnt-clowning-around-in-joker/,What cannot be argued is that Phoenix has once again turned in an Oscar-worthy performance...,2652992,,POSITIVE,Asher Luberto,http://resizing.flixster.com/kZuXTeznjFe0y2cQbkxR627aNuc=/128x128/v1.YzszMzIwO2o7MTkzMDU7MjA0ODszMDA7MzAw,asher-luberto,251,L.A. Weekly
72,"Dec 11, 2019",True,False,False,False,https://www.houstonpress.com/arts/things-to-do-a-review-of-joker-11362751,"Joker is a decent movie. It has its strengths: Phoenix's tour de force performance and Hildur Guðnadóttir's score among them. But for all that, it's not really worthy of all the hand-wringing it's inspired.",2652946,3/5,POSITIVE,Pete Vonder Haar,http://resizing.flixster.com/wgIoe6-qD8asdzeRPGxx4-mtuj8=/128x128/v1.YzsyMjUyO2o7MTkzMDU7MjA0ODsyNzQ7MzIy,pete-vonder-haar,1605,Houston Press
73,"Dec 7, 2019",True,False,False,False,https://blog.franciscanmedia.org/sam/culture-film-reviews-1219,"Joker begs for understanding and kindness, of which there is hardly any in the film. Phoenix should finally win an Oscar for his performance. He is heartbreaking.",2651844,,POSITIVE,Sr. Rose Pacatte,http://resizing.flixster.com/MTSKNIHnd2N3_i7DuvCRl9rkHfI=/128x128/v1.YzsyNzgzO2c7MTkzMDU7MjA0ODsxNTA7MTUw,sr-rose-pacatte,2855,St. Anthony Messenger
74,"Dec 6, 2019",False,True,False,True,https://mashable.com/article/joker-movie-review/,"The result of these creative decisions, however, is that whatever power Joker, as a pop culture icon, might wield, Joker, as a movie, feels toothless.",2651617,,NEGATIVE,Angie Han,http://resizing.flixster.com/D12tquoE-XRH0fRa-h1CrNY6Jxo=/128x128/v1.YzsyNzgxO2c7MTkzMDU7MjA0ODsxNTA7MTUw,angie-han,2685,Mashable
75,"Dec 4, 2019",True,False,False,False,http://www.popcultureleftovers.com/joker-review-steven-redgrave/,Joker is an uncomfortable film that focuses on the beautiful cinematography and subtle dialogue to reflect on symbolic meanings and deeper thought of an individual's sanity.,2651008,,POSITIVE,Steven Redgrave,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,steven-redgrave,3487,Pop Culture Leftovers
76,"Dec 2, 2019",True,False,False,False,https://shelikesmovies.blogspot.com/2019/11/joker.html,"There are several outstanding moments, a particular favourite of mine being Fleck dressed in a red suit, full make up, dancing on the stairs to THAT song...",2650535,4/5,POSITIVE,Katie Hogan,http://resizing.flixster.com/s8_iDVhDIS8n_R1l6WQ6lT16giY=/128x128/v1.YzszNTE3O2o7MTkzMDU7MjA0ODszMDA7MzAw,katie-hogan,3590,She Likes Movies
77,"Nov 29, 2019",True,False,False,False,"https://www.chathamnewsrecord.com/stories/joker-despite-muddled-message-succeeds-as-character-study,3064","Fleck is a literal amalgam of both Thalia and Melpomene, an intriguing interpretation that positions his internal tension as the source of Joker's madness.",2649865,B,POSITIVE,Neil Morris,http://resizing.flixster.com/ELptrRqJhjQ1C8WJXqqJxQRA3oM=/128x128/v1.YzszNTQxO2o7MTkzMDU7MjA0ODszMDA7MzAw,neil-morris,3617,Chatham News + Record (NC)
78,"Nov 27, 2019",False,True,False,False,https://www.thedailytimes.com/columns/amanda_greever/review-dark-joyless-joker-is-not-a-comic-book-film/article_17f9ceac-2770-5e1f-8bdf-fe42f80d9390.html,"It's an incredibly heavy film. It's well done, but it's heavy and leaves the viewer feeling like they've just gone 10 rounds in a heavyweight boxing match. It's mentally exhausting and desperately dark.",2649392,,NEGATIVE,Amanda Greever,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,amanda-greever,3281,The Daily Times (Tennessee)
79,"Nov 23, 2019",True,False,False,False,https://qctimes.com/entertainment/columnists/linda-cook/grim-violent-joker-is-no-laughing-matter/article_08eb0e6e-db4a-5f6a-b4c3-fd235d95e410.html,"Grim, violent 'Joker' is no laughing matter.",2648575,4/4,POSITIVE,Linda Cook,http://resizing.flixster.com/_bSr2iZaZtby5lJYexKxT5kAVhQ=/128x128/v1.YzszODA3O2o7MTkzMDU7MjA0ODsyMjg1OzIyODU,linda-cook,1057,"Quad City Times (Davenport, IA)"
80,"Nov 21, 2019",False,True,False,False,https://www.memphisflyer.com/memphis/joker/Content?oid=21564598,"Where did the Joker come from? What's up with the clown schtick? Is his mom named Martha? All these questions and more are answered definitively by director Todd Phillips and Joaquin Phoenix, and it only takes two ponderous hours.",2647971,,NEGATIVE,Chris McCoy,http://resizing.flixster.com/MgRI01uRWYUhaCzKoYxZluZa4Qw=/128x128/v1.YzszNTM2O2o7MTkzMDU7MjA0ODszMDA7MzAw,chris-mccoy,284,Memphis Flyer
81,"Nov 21, 2019",False,True,False,False,https://fortune.com/2019/10/04/what-to-watch-this-weekend-theaters-streaming-joker-pain-and-glory-low-tide/,"The equal of Phoenix's villain: a nasty, masochistic piece of work possessed by the notion the world must heed its lone-wolf howl, even though it has nothing to say once given the platform.",2647888,,NEGATIVE,Isaac Feldberg,http://resizing.flixster.com/Mv_JLQwc2G2wQSzxgNHx3yrAX7U=/128x128/v1.YzszNjAxO2o7MTkzMDU7MjA0ODszMDA7MzAw,isaac-feldberg,3612,Fortune
82,"Nov 21, 2019",True,False,False,False,https://www.twincitieslive.com/fun/8061/10-4-movie-trip/,Joaquin Phoenix who goes all in with another full-throttle performance full of intensity. It's not entertaining or wholly original in it's approach but it comes with a phenomenal performance.,2647615,3/5,POSITIVE,Paul McGuire Grimes,http://resizing.flixster.com/Xz4C9lj0Bm_Ci8Ek6-XbsPRmaYE=/128x128/v1.YzszNTQ1O2o7MTkzMDU7MjA0ODszMDA7MzAw,paul-mcguire-grimes,3614,"KSTP-TV (St. Paul, MN)"
83,"Nov 19, 2019",False,True,False,True,https://www.filmcomment.com/blog/review-joker/,"Joker doesn't understand its representation of violence because it doesn't know what to do with its politics, opting instead for a confused aestheticization of anarchy, all incendiary chants and masked malcontents thronging the streets.",2647135,,NEGATIVE,Violet Lucca,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,violet-lucca,165,Film Comment Magazine
84,"Nov 16, 2019",True,False,False,False,https://www.stabroeknews.com/2019/10/12/features/reel-encounters/impractical-joker/,"The film owes a great deal to Joaquin Phoenix's performance as Arthur. Phoenix uses his body as a weapon, even before the transformation into the Joker.",2646481,,POSITIVE,Andrew Kendall,http://resizing.flixster.com/eg2ubFcKk4tI0Bjnn_E0XSQLyX4=/128x128/v1.YzszMzY4O2o7MTkzMDU7MjA0ODszMDA7MzAw,andrew-kendall,3473,Stabroek News
85,"Nov 15, 2019",True,False,False,False,https://www.jacobinmag.com/2019/10/joker-melodrama-joaquin-phoenix-todd-phillips-review,"Looking at Joker for a kind of microcosmic version of melodrama giving way in the end to something better, however inchoate, is absolute wishful thinking. But like I said before - it's the perfect Rorschach inkblot.",2646274,,POSITIVE,Eileen Jones,http://resizing.flixster.com/46CrD6XAjuwIWXls1LZa7MAsxVo=/128x128/v1.YzsyNjgxO2c7MTkzMDU7MjA0ODsxNTA7MTUw,eileen-jones,2729,The Jacobin
86,"Nov 15, 2019",True,False,False,False,https://www.dailyherald.com/entlife/20191002/joaquin-phoenix-delivers-electrifying-performance-in-harrowing-joker,"Phoenix supercharges this Martin Scorsese-lite polemic with a bombastic, electrifying portrayal of unyielding sympathy for Arthur, whose desperation to connect with others descends into despair.",2646176,3/4,POSITIVE,Dann Gire,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,dann-gire,1961,Chicago Daily Herald
87,"Nov 10, 2019",True,False,False,False,http://ex-press.com/2019/10/04/review-joker-chokes-on-sympathy-for-the-devil/,"The movie tells its story without apology, and Phoenix plays it to the serrated edge, conjuring a modern take on Milton's Paradise Lost, where we're asked to find sympathy for the devil after being cast out of heaven...",2644289,3/5,POSITIVE,Katherine Monk,http://resizing.flixster.com/Hph-HqlRZsynGvY0guvBCdjZwk4=/128x128/v1.YzsyNjEyO2c7MTkzMDU7MjA0ODsxNTA7MTUw,katherine-monk,2710,Ex-Press.com
88,"Nov 10, 2019",False,True,False,False,http://www.qnetwork.com/review/4180,"it is over before it begins because there is no other possible outcome than what we eventually arrive at, and Phillips and Silver don't give us an interesting enough trajectory to make up for that loss",2644239,2.5/4,NEGATIVE,James Kendrick,http://resizing.flixster.com/A3Ff2tLLStJ1WTRf5YWdzxQmDS0=/128x128/v1.YzsyNTgxO2c7MTkzMDU7MjA0ODsxNTA7MTUw,james-kendrick,732,Q Network Film Desk
89,"Nov 9, 2019",False,True,False,False,https://www.thecinemaphileblog.com/2019/10/joker-12-2019.html,"If Arthur Fleck reflects the same cultural alienation that creates mass shooters and serial killers, the movie cuts away too often to establish a cogent argument.",2644215,1.5/4,NEGATIVE,David Keyes,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-keyes,1541,Cinemaphile.org
90,"Nov 8, 2019",False,True,False,False,https://www.thenation.com/article/new-york-film-festival-review/,"Todd Phillips can dump two cups of Taxi Driver into a bowl and slop in a cup and a half of The King of Comedy, but that doesn't make him Scorsese.",2643925,,NEGATIVE,Stuart Klawans,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,stuart-klawans,324,The Nation
91,"Nov 8, 2019",True,False,False,False,https://www.enidbuzz.com/movie-review-joker/,"It's hard to say if Joker entertains. It's dark and downbeat. There are good, even great, things about it, but overall it's just a little flat. It's one of those movies you can respect, though it's a little harder to like.",2643728,3.5/5,POSITIVE,Jeff Owens,http://resizing.flixster.com/6_DVY0d6ZysYIC_EES-6mjzgT_E=/128x128/v1.YzszMTUwO2o7MTkzMDU7MjA0ODszMDA7MzAw,jeff-owens,3258,Enid Buzz
92,"Nov 4, 2019",False,True,False,False,https://louisproyect.org/2019/11/03/joker/,"Like ""The Dark Knight"", this film demonizes the mentally ill. It also distorts NY realities in the early 80s.",2642120,,NEGATIVE,Louis Proyect,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,louis-proyect,1915,Counterpunch.org
93,"Oct 30, 2019",True,False,False,False,http://www.orcasound.com/2019/10/29/joker/,Even though it is most certainly not your traditional approach to this character. Definitely breaks ground.,2640848,4/5,POSITIVE,Carey-Ann Pawsey,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,carey-ann-pawsey,3083,Orca Sound
94,"Oct 28, 2019",False,True,False,False,https://www.miamiartzine.com/Features.php?op=Article_Tame+Joker+Has+No+Madness+In+Its+Soul,Heath Ledger's maniacal agent of destruction would have kicked this sorry-ass loser off Gotham's tallest building.,2640079,,NEGATIVE,Rubén Rosario,http://resizing.flixster.com/nBwxuDCbWr7pwreycDdl1wHZgpc=/128x128/v1.YzsyOTM5O2o7MTkzMDU7MjA0ODszODA7Mzgw,ruben-rosario-22614,3039,MiamiArtZine
95,"Oct 28, 2019",True,False,False,False,https://ianthomasmalone.com/2019/10/joker-succeeds-on-the-strength-of-joaquin-phoenixs-performance/,Phoenix's mesmerizing lead performance is more than enough to carry the narrative past many of its meandering moments.,2639925,,POSITIVE,Ian Thomas Malone,http://resizing.flixster.com/keC8nsOY0zfF5p6OGSgwHZZuNf8=/128x128/v1.YzszODQ2O2o7MTkzMDU7MjA0ODszMDA7MzAw,ian-thomas-malone,3232,Ian Thomas Malone
96,"Oct 25, 2019",True,False,False,False,,"Watching Joaquin dance and evolve is enough to make this movie worth the time. Unfortunately, the third act that reaches beyond the character is not as successful.",2639446,,POSITIVE,David Poland,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-poland,1389,Movie City News
97,"Oct 25, 2019",True,False,False,False,http://amsterdamnews.com/news/2019/oct/24/joaquin-phoenix-makes-disturbingly-likable-joker/,"In the end, we think we know how his story goes but the surprise is on us. [Arthur is] becoming (yikes, and gulp) likable, and maybe that's the most disturbing part of Joker.",2639360,,POSITIVE,Lapacazo Sandoval,http://resizing.flixster.com/ZeppNfiCBpCMUbD0BuK03btr0YM=/128x128/v1.YzszMjcxO2c7MTkzMDU7MjA0ODsxNTA7MTUw,lapacazo-sandoval,3038,New York Amsterdam News
98,"Oct 24, 2019",True,False,False,False,https://www.podomatic.com/podcasts/mediumpopocorn/episodes/2019-10-18T06_13_44-07_00,"If you're a die-hard Batman fan, some things are definitely going to throw you off. If you're a casual comic fan, the performance is great and all-around it was chilling and tense.",2639066,3.5/5,POSITIVE,Justin Brown,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,justin-brown,3095,Medium Popcorn
99,"Oct 24, 2019",True,False,False,False,https://www.podomatic.com/podcasts/mediumpopocorn/episodes/2019-10-18T06_13_44-07_00,"Phoenix's performance is something we're still talking about, which is rare these days...I've just had a lot of conversations, still, about this movie.",2639065,3/5,POSITIVE,Brandon Collins,http://resizing.flixster.com/OLwuGN7Oaw0fSNROlYueu225JME=/128x128/v1.YzszMDE4O2o7MTkzMDU7MjA0ODsxNTAwOzE1MDA,brandon-collins,3095,Medium Popcorn
100,"Oct 24, 2019",True,False,False,False,https://www.youtube.com/watch?v=XfCBeyrmBCU,I think this is a well-made movie... a well-acted movie. I think that it's not as deep as it sometimes thinks it is... but what helps it is Jaoquin Pheonix's performance.,2638796,,POSITIVE,Andre Meadows,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,andre-meadows-20907,2963,Black Nerd Comedy
101,"Oct 23, 2019",True,False,False,False,https://www.popmatters.com/todd-phillips-joker-2641075824.html?rebelltitem=1#rebelltitem1,"In its depiction of Fleck's quixotic descent, Joker is as much about the spectators as it is about its tragic spectacle.",2638459,8/10,POSITIVE,Shaun McMichael,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,shaun-mcmichael,368,PopMatters
102,"Oct 23, 2019",True,False,False,False,https://cinema-scope.com/cinema-scope-online/joker-todd-phillips-us-gala-presentations/,"Even if blank despair and the inability of being funny is its topic, Joker never fails to please.",2638374,,POSITIVE,Barbara Wurm,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,barbara-wurm,2906,Cinema Scope
